更新时间,#genre#
20250221 01:48,url


RespoTime,whitelist,#genre#
1136.95ms,青帝,http://dns.yiandrive.com:15907/huya/883174
1136.98ms,王科长,http://dns.yiandrive.com:15907/douyu/433724
1137.04ms,TG-纯爱猫猫子,http://dns.yiandrive.com:15907/huya/21417927
1137.05ms,yuanyuanxiao,http://dns.yiandrive.com:15907/douyin/88634514872
1137.11ms,珠海-2高清,http://113.65.7.94:8888/udp/239.77.0.154:5146
1137.13ms,AzZ丶半个橙子,http://dns.yiandrive.com:15907/huya/ 769178
1137.20ms,深圳卫视,http://xxx.504900.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
1137.23ms,Logos TV (1080p) [Not 24/7],https://streamer1.streamhost.org/salive/logosH/master.m3u8
1137.26ms,湖南卫视,http://36.105.100.208:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
1137.44ms,CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8
1137.47ms,反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
1137.55ms,刘斗江先生丶,http://dns.yiandrive.com:15907/huya/29921095
1137.66ms,天地争霸美猴王,http://dns.yiandrive.com:15907/huya/23735126
1137.73ms,熊出没,http://dns.yiandrive.com:15907/huya/30202313
1137.87ms,小年三角洲行动,http://dns.yiandrive.com:15907/douyin/330690988
1137.88ms,娱+毕徒猴仔,http://dns.yiandrive.com:15907/yy/8565
1137.94ms,9点抱紧P神大腿,http://dns.yiandrive.com:15907/huya/585800
1137.96ms,山西卫视 (备用),http://1.195.30.9:19901/tsfile/live/0118_1.m3u8
1137.99ms,CCTV4,http://36.105.100.208:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
1138.03ms,红色,http://dns.yiandrive.com:15907/huya/353798
1138.07ms,[BD]江苏体育,https://stream1.freetv.fun/jiang-su-ti-yu-1.ctv
1138.17ms,农民,http://dns.yiandrive.com:15907/huya/29580971
1138.30ms,国产喜剧,http://dns.yiandrive.com:15907/yy/1382735584
1138.42ms,赛事播24,http://xxx.504900.xyz:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
1138.49ms,湖南卫视,http://live.wqwqwq.sbs/itv/5000000004000006692.m3u8?cdn=bestzb
1138.53ms,央视网抖直播,http://home.wwang.pw:35455/douyin/870887192950
1138.55ms,治愈•放松「音乐」,http://dns.yiandrive.com:15907/huya/21241811
1138.55ms,挖机,http://dns.yiandrive.com:15907/bilibili/6963590
1138.62ms,电影_警匪,http://dns.yiandrive.com:15907/huya/11352886
1138.72ms,新闻频道,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=c4a48b0c693c76aee8a21520e18bf2ae&wsTime=1740070838
1138.77ms,CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
1138.80ms,风骨,http://dns.yiandrive.com:15907/huya/265386
1138.87ms,非凡-迪安,http://dns.yiandrive.com:15907/huya/940213
1138.87ms,[HD]Cinemax,https://stream1.freetv.fun/cinemax-9.ctv
1138.88ms,句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?zjiangsd
1138.89ms,CGTN英语高清,http://113.65.7.94:8888/udp/239.77.0.199:5146
1138.89ms,解压修牛蹄,http://dns.yiandrive.com:15907/yy/1382749887
1139.03ms,金刚,http://dns.yiandrive.com:15907/yy/1382745093
1139.17ms,Yx丶炎帝,http://dns.yiandrive.com:15907/huya/132743
1139.17ms,CCTV6,http://222.134.245.16:9901/tsfile/live/0006_1.m3u8
1139.18ms,赛事播20,http://xxx.504900.xyz:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
1139.23ms,青海｜都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
1139.25ms,划线百嘉,http://dns.yiandrive.com:15907/huya/32588
1139.26ms,非凡虎女王(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2c7ecbc0033049efa1946472214eeae3/1200.m3u8
1139.48ms,神医,http://dns.yiandrive.com:15907/huya/11601978
1139.52ms,电影_怪兽,http://dns.yiandrive.com:15907/huya/21059577
1139.59ms,HSL虎牙超级联赛,http://dns.yiandrive.com:15907/huya/660149
1139.59ms,七七🎀,http://dns.yiandrive.com:15907/douyin/32046123033
1139.62ms,闽南语歌曲联播,http://mobi.kuwo.cn/tmevideo/tme12155588.mp4
1139.63ms,海蒂的花园,http://dns.yiandrive.com:15907/douyin/hddhy20202
1139.66ms,纯情宣贵人,http://dns.yiandrive.com:15907/huya/138168
1139.72ms,Dae、红莲,http://dns.yiandrive.com:15907/huya/229085
1139.85ms,懒猫,http://dns.yiandrive.com:15907/douyu/260322
1139.91ms,科幻Fans布玛,http://dns.yiandrive.com:15907/douyu/3508304
1139.97ms,LING-树叶,http://dns.yiandrive.com:15907/huya/296191
1140.00ms,小魔仙剧12,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d9759b9bdce549739804fd1a10505965/1200.m3u8
1140.00ms,梦溪影视,http://dns.yiandrive.com:15907/huya/25742076
1140.09ms,少儿动画154,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f0dc2767c77d4fa9b422993d9255fc2b/1200.m3u8
1140.11ms,漫长的季节,http://dns.yiandrive.com:15907/huya/11342393
1140.13ms,「虎牙」第五人格,http://dns.yiandrive.com:15907/huya/idvesports
1140.27ms,熊熊乐园22,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9a7401b1279a4fa09135deaab29bf51d/1200.m3u8
1140.27ms,CCTV16,http://2000.run:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
1140.29ms,小梨梨Lily,http://dns.yiandrive.com:15907/douyu/9742633
1140.30ms,「斗鱼」绝地求生,http://dns.yiandrive.com:15907/douyu/100
1140.30ms,NTV潮妈辣婆,http://36.105.100.208:35455/itv/2000000003000000018.m3u8?cdn=hnbblive
1140.32ms,湖南卫视,http://psp94525.iask.in:6688/udp/239.93.0.88:5140
1140.40ms,东方甄选,http://dns.yiandrive.com:15907/douyin/dongfangzhenxuan
1140.44ms,Zz1tai姿态,http://dns.yiandrive.com:15907/huya/333003
1140.56ms,Faker,http://dns.yiandrive.com:15907/huya/138156
1140.57ms,传奇英雄,http://dns.yiandrive.com:15907/yy/1382735578
1140.58ms,悬疑 烧脑,http://dns.yiandrive.com:15907/yy/1354930903
1140.59ms,郭枫荷,http://dns.yiandrive.com:15907/huya/139473
1140.62ms,白娘子,http://dns.yiandrive.com:15907/yy/1508902755
1140.68ms,小橙子yo🍊 ⁰³¹⁷,http://dns.yiandrive.com:15907/douyin/97496811625
1140.72ms,skysports,https://stream1.freetv.fun/skysports-14.ctv
1140.72ms,熊熊乐园11,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f966ee5dac0d4393bcdd2483b24d06a3/1200.m3u8
1140.88ms,「虎牙」永劫无间,http://dns.yiandrive.com:15907/huya/660115
1140.91ms,TVB无线新闻,http://ali.hlspull.yximgs.com/live/d2331250dd26e1f49447324dcd5b7c68.flv
1140.97ms,飞天狙想努力变胖,http://dns.yiandrive.com:15907/bilibili/23197314
1140.98ms,木偶,http://dns.yiandrive.com:15907/huya/14932211
1140.99ms,少儿动画288,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e55f52ff4cae44cda78051bf28b040fd/1200.m3u8
1141.06ms,橙子,http://dns.yiandrive.com:15907/huya/4549169
1141.07ms,hasfin,http://dns.yiandrive.com:15907/douyu/190448
1141.18ms,疯行兄弟,http://dns.yiandrive.com:15907/huya/520123
1141.22ms,降央卓玛这几首歌曲太动听,https://vdse.bdstatic.com//0ce1279c88ff9ab48f48d4e86860cd46.mp4
1141.26ms,CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-9.ctv
1141.30ms,电影_强森,http://dns.yiandrive.com:15907/huya/21059581
1141.31ms,凤凰传奇-温柔姑娘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6401404&response=res&format=mp4&type=convert_url
1141.33ms,[BD]hbo 2,https://stream1.freetv.fun/hbo-2-2.ctv
1141.45ms,武林外传·3,http://dns.yiandrive.com:15907/yy/1355652820
1141.50ms,「虎牙」王者荣耀 𝟙,http://dns.yiandrive.com:15907/huya/660002
1141.57ms,赛事播51,http://xxx.504900.xyz:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
1141.57ms,武术频道,http://tvcdn.stream3.hndt.com/tv/65b4b750017e1000dbb9306200000000_transios/playlist.m3u8?wsSecret=9ba4f5b759bc8be5d1e8f43f42238224&wsTime=1740070838
1141.90ms,DT丶萌小乖,http://dns.yiandrive.com:15907/huya/146894
1141.95ms,樹袋熊小九九,http://dns.yiandrive.com:15907/huya/11282233
1142.05ms,四川🥝朝天新闻综合,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
1142.09ms,少儿动画280,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f812104b48504fae91fe9377945fd01e/1200.m3u8
1142.10ms,「斗鱼」永劫无间,http://dns.yiandrive.com:15907/huya/9662891
1142.23ms,帽子（象棋）,http://dns.yiandrive.com:15907/douyu/4487219
1142.24ms,日落光信（打野李信）,http://dns.yiandrive.com:15907/douyin/rlgx9988
1142.34ms,电视剧•2「解说」,http://dns.yiandrive.com:15907/huya/25018873
1142.40ms,Chalice,http://dns.yiandrive.com:15907/huya/883235
1142.46ms,山西悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
1142.49ms,少儿动画289,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d95f0e7ae4014c289aed82e0a2c57690/1200.m3u8
1142.60ms,神探狄仁杰·1,http://dns.yiandrive.com:15907/yy/1382851575
1142.60ms,甄知棒,http://dns.yiandrive.com:15907/douyu/3014399
1142.70ms,CF.放大晋,http://dns.yiandrive.com:15907/douyin/2159897264
1142.90ms,狼队小胖,http://dns.yiandrive.com:15907/huya/126153
1142.90ms,TVB翡翠剧集,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah00b42-golive.flv
1142.93ms,一只伊泽,http://dns.yiandrive.com:15907/huya/713329
1142.95ms,歌团★036,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239832040344.mp4
1143.06ms,第五 知己不,http://dns.yiandrive.com:15907/douyin/68444151609
1143.33ms,苏晓,http://dns.yiandrive.com:15907/huya/427152
1143.38ms,福建东南卫视,http://lt.hxtre.com:35455/itv/1000000002000009263.m3u8?cdn=ystenlive
1143.39ms,平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
1143.70ms,猪猪侠40,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4519030fa05348e1ac56dffa4f337ae7/1200.m3u8
1143.70ms,雨果,http://dns.yiandrive.com:15907/huya/52009
1143.90ms,文西与阿漆,http://dns.yiandrive.com:15907/douyu/8737695
1144.05ms,湖南经视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnjs
1144.17ms,深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.39:11111
1144.29ms,「斗鱼」原神,http://dns.yiandrive.com:15907/douyu/10853239
1144.36ms,冬瓜强,http://dns.yiandrive.com:15907/douyu/63136
1144.37ms,江苏卫视,http://4330413.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
1144.39ms,甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv
1144.54ms,曼彤吖,http://dns.yiandrive.com:15907/douyin/Mt2000y
1144.60ms,广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
1144.66ms,星球大战,http://dns.yiandrive.com:15907/yy/1354932407
1144.67ms,赛事播38,http://xxx.504900.xyz:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
1144.69ms,父母爱情,http://dns.yiandrive.com:15907/yy/1354926650
1144.74ms,巨兵长城04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b931570cc1d14c2eab472692b5d47805/1200.m3u8
1144.76ms,张开朗,http://dns.yiandrive.com:15907/huya/233
1144.82ms,芊一nice🎤,http://dns.yiandrive.com:15907/douyin/lemon87224
1144.83ms,「虎牙」金铲铲之战,http://dns.yiandrive.com:15907/huya/660579
1144.85ms,95920,http://dns.yiandrive.com:15907/huya/95920
1144.87ms,PBS Nature,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/640a64bd73e013000893d4e0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a9f23-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c1a2f62c-0e00-4ba7-b555-34d14d59fee4
1144.98ms,李文哲,http://dns.yiandrive.com:15907/huya/640056
1144.99ms,合班阿離,http://dns.yiandrive.com:15907/huya/26355792
1145.10ms,摄影频道,http://ygbh.site/php/bfgd.php?id=222
1145.22ms,磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
1145.28ms,青海卫视,http://58.19.43.46:9901/tsfile/live/1014_1.m3u8
1145.30ms,卡特cs2,http://dns.yiandrive.com:15907/douyu/845683
1145.31ms,傲慢的小肉包,http://dns.yiandrive.com:15907/bilibili/213
1145.41ms,斗鱼电影,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
1145.53ms,二江,http://dns.yiandrive.com:15907/douyin/Top2Jiang
1145.59ms,芋圆有点甜-,http://dns.yiandrive.com:15907/bilibili/23356199
1145.68ms,少儿动画075,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0713f51d96784a5b9fea6779af0741e3/1200.m3u8
1145.71ms,金媛-开心娱乐,http://dns.yiandrive.com:15907/huya/29731435
1145.77ms,七龙珠「解说」,http://dns.yiandrive.com:15907/huya/25650806
1145.81ms,探索,http://dns.yiandrive.com:15907/huya/26355781
1145.85ms,mlxgzzz,http://dns.yiandrive.com:15907/huya/641641
1145.94ms,高老庄鹿晗,http://www.goodiptv.club/bilibili/30182161
1145.98ms,羊羊椰,http://dns.yiandrive.com:15907/douyin/22572002_
1146.00ms,龙飘飘我没醉F,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
1146.13ms,HY-铃初初,http://dns.yiandrive.com:15907/huya/143721
1146.16ms,老范说台球,http://dns.yiandrive.com:15907/huya/28258706
1146.23ms,阳宝宝、,http://dns.yiandrive.com:15907/huya/16188
1146.26ms,大龙猫,http://dns.yiandrive.com:15907/douyin/duanxiaochi007
1146.31ms,江苏休闲体育,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_JSTY
1146.47ms,云浮文旅,http://113.65.7.94:8888/udp/239.253.43.194:5146
1146.57ms,风影,http://dns.yiandrive.com:15907/huya/351794
1146.65ms,赛事咪咕播21,http://36.105.100.208:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
1146.69ms,十三(散文爱好者）,http://dns.yiandrive.com:15907/douyin/002hk
1146.85ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-17.ctv
1146.88ms,知否知否应是绿肥红瘦,http://dns.yiandrive.com:15907/yy/1354936134
1146.91ms,我不是茯苓,http://dns.yiandrive.com:15907/huya/26508934
1146.98ms,WE957,http://dns.yiandrive.com:15907/huya/890001
1147.03ms,扫黑,http://dns.yiandrive.com:15907/huya/11342404
1147.04ms,GA,http://dns.yiandrive.com:15907/douyu/7018202
1147.17ms,城步电视,https://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
1147.18ms,流金岁月,http://dns.yiandrive.com:15907/yy/1382736891
1147.22ms,家有儿女|种瓜得弟弟,http://dns.yiandrive.com:15907/huya/11352872
1147.42ms,少儿动画228,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2ae263a82f534908b0bc7565c4384188/1200.m3u8
1147.45ms,电影_枪战,http://cdn.jdshipin.com:8880/huya.php?id=21059579
1147.52ms,少儿动画183,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/374067cee0644903a1b31836e61913e8/1200.m3u8
1147.58ms,JJ斗地主,http://dns.yiandrive.com:15907/huya/14079954
1147.61ms,求索生活,http://4330413.xyz:35455/itv/6000000002000003382.m3u8?cdn=wasusyt
1147.62ms,卡尔,http://dns.yiandrive.com:15907/huya/521000
1147.63ms,跟屁虫冲冲,http://dns.yiandrive.com:15907/douyin/23920158768
1147.63ms,CCTV17,http://iptv.0564.org:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
1147.76ms,广州综合,http://dns.yiandrive.com:15907/gztv/zhonghe
1147.80ms,嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
1147.90ms,高子巷,http://dns.yiandrive.com:15907/douyin/466895498926
1148.03ms,领带哥,http://dns.yiandrive.com:15907/huya/11342430
1148.08ms,Jimmy吉米叽,http://dns.yiandrive.com:15907/huya/178489
1148.20ms,斯诺克,http://dns.yiandrive.com:15907/huya/287115
1148.33ms,CCTV15,http://36.105.100.208:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
1148.44ms,AY（芈月）,http://dns.yiandrive.com:15907/douyin/My763519799
1148.47ms,湖北卫视,http://113.57.93.165:9900/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
1148.47ms,水,http://dns.yiandrive.com:15907/huya/26355860
1148.48ms,微凉,http://dns.yiandrive.com:15907/huya/591756
1148.59ms,橘又,http://dns.yiandrive.com:15907/douyin/134872..
1148.62ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-16.ctv
1148.65ms,止戈电影,http://dns.yiandrive.com:15907/huya/19863777
1148.67ms,禹龙海,http://dns.yiandrive.com:15907/douyin/yulonghai88888
1148.68ms,名侦探柯南|傍晚猴,http://dns.yiandrive.com:15907/huya/30080236
1148.73ms,安德罗妮、,http://dns.yiandrive.com:15907/huya/528300
1148.77ms,江西卫视,http://36.105.100.208:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
1148.81ms,[SD]广东经济标清,https://stream1.freetv.fun/yan-dong-jing-ji-biao-qing-1.ctv
1148.86ms,卷子,http://dns.yiandrive.com:15907/douyu/1300804
1148.86ms,武林外传·1,http://dns.yiandrive.com:15907/yy/1454629602
1148.94ms,Uzi,http://dns.yiandrive.com:15907/huya/100
1149.04ms,魔法Zc目录,http://dns.yiandrive.com:15907/bilibili/721
1149.04ms,海绵宝宝|经典怀旧动漫,http://dns.yiandrive.com:15907/bilibili/27482796
1149.11ms,玩机器,http://dns.yiandrive.com:15907/huya/30255430
1149.16ms,勇敢的心,http://cdn.jdshipin.com:8880/huya.php?id=11602037
1149.20ms,格格℘,http://dns.yiandrive.com:15907/douyin/606123192586
1149.27ms,猩球,http://dns.yiandrive.com:15907/yy/1354930181
1149.29ms,Mr_Quin,http://dns.yiandrive.com:15907/douyin/200525029536
1149.36ms,弘儿 channel,http://dns.yiandrive.com:15907/bilibili/10860817
1149.48ms,野原的一家,http://dns.yiandrive.com:15907/huya/11352970
1149.49ms,「斗鱼」金铲铲之战,http://dns.yiandrive.com:15907/douyu/9715241
1149.59ms,龙华卡通,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn01
1149.66ms,德爷荒岛求生解说,http://dns.yiandrive.com:15907/huya/16289380
1149.70ms,浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
1149.86ms,CCTV5,http://219.128.121.202:59901/tsfile/live/1004_1.m3u8
1150.01ms,陕西乐家购物,http://gxlive.snrtv.com/sx6-SD.m3u8
1150.01ms,「B站」JJ斗地主,http://dns.yiandrive.com:15907/bilibili/22021983
1150.02ms,向阳花-神奇宝贝,http://dns.yiandrive.com:15907/huya/11602069
1150.04ms,nest2024,http://dns.yiandrive.com:15907/huya/660125
1150.10ms,wogeshiyangfan,http://dns.yiandrive.com:15907/bilibili/24392691
1150.15ms,俺娘田小草,http://dns.yiandrive.com:15907/yy/1382741638
1150.19ms,梵净山,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8
1150.25ms,寒冬zz,http://dns.yiandrive.com:15907/douyin/handong9
1150.26ms,港片·2,http://dns.yiandrive.com:15907/yy/1461037999
1150.27ms,解放-苏联战争巨片,http://dns.yiandrive.com:15907/yy/1354936249
1150.34ms,陕西农林卫视,http://lt.hxtre.com:35455/itv/2000000003000000046.m3u8?cdn=hnbblive
1150.38ms,经典电影,https://ali.hlspull.yximgs.com/live/asdfg32522.flv
1150.56ms,佛山影视,http://58.62.234.69:10000/udp/239.253.43.51:5146
1150.56ms,CHC家庭影院,http://ndnas.top:3300/udp/225.1.4.209:1262?
1150.61ms,可可李老师,http://dns.yiandrive.com:15907/douyin/288049581
1150.62ms,达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
1150.66ms,欧神,http://dns.yiandrive.com:15907/huya/20072773
1150.67ms,江苏卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_JIANGSU-HD-265-8M
1150.86ms,CCTV1,http://222.134.245.16:9901/tsfile/live/0001_1.m3u8
1150.92ms,陈翔六点半,http://dns.yiandrive.com:15907/huya/cxldb
1150.96ms,浙江卫视,http://121.33.239.242:9901/tsfile/live/0016_1.m3u8
1151.07ms,成立,http://dns.yiandrive.com:15907/huya/11601981
1151.08ms,少儿动画004,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a0efda3572b240c19109dfd3f1f737f2/1200.m3u8
1151.12ms,一口甜茶,http://dns.yiandrive.com:15907/huya/134739
1151.23ms,亮哥讲电影,http://dns.yiandrive.com:15907/huya/16144175
1151.24ms,小问天lux,http://dns.yiandrive.com:15907/huya/714539
1151.30ms,fydaddy,http://dns.yiandrive.com:15907/huya/340204
1151.33ms,台湾客家,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv043
1151.35ms,Johnson,http://dns.yiandrive.com:15907/huya/911245
1151.53ms,神超,http://dns.yiandrive.com:15907/huya/102411
1151.63ms,「虎牙」绝地求生 𝟙,http://dns.yiandrive.com:15907/huya/660004
1151.67ms,封神榜,http://dns.yiandrive.com:15907/huya/23749096
1151.68ms,ZSMJ,http://dns.yiandrive.com:15907/douyu/52876
1151.75ms,隔壁王教练,http://dns.yiandrive.com:15907/douyin/wangjiaolian996
1151.79ms,As童话话话,http://dns.yiandrive.com:15907/douyu/528353
1151.81ms,原始美食与生活,http://dns.yiandrive.com:15907/huya/21356214
1151.87ms,胡嘉一,http://dns.yiandrive.com:15907/douyu/3473163
1151.95ms,邵氏电影·1,http://dns.yiandrive.com:15907/douyu/4246519
1151.99ms,SiTV欢笑剧场,http://36.105.100.208:35455/itv/5000000002000009455.m3u8?cdn=bestzb
1152.02ms,黑衣人,http://dns.yiandrive.com:15907/yy/1354930936
1152.02ms,鬼吹灯之昆仑神宫,http://dns.yiandrive.com:15907/huya/11601957
1152.11ms,王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.m3u8?wsAuth=e06e8fc59b6e23439332b7caf1b2687d&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18d8fe12b672922635bfc8c2d455179f350&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
1152.16ms,「B站」热门赛事,http://dns.yiandrive.com:15907/bilibili/10
1152.17ms,征服,http://dns.yiandrive.com:15907/huya/30311494
1152.22ms,TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
1152.27ms,王者荣耀黄靖（米莱狄）,http://dns.yiandrive.com:15907/douyin/38303588212
1152.32ms,美人热舞洗脑DJ舞曲,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
1152.35ms,瓦莉拉,http://dns.yiandrive.com:15907/huya/100270
1152.41ms,CHC动作电影,https://ali.hlspull.yximgs.com/live/diyp_chcdongzuo.flv
1152.44ms,欢乐颂,http://dns.yiandrive.com:15907/yy/1382735624
1152.46ms,大蒙香味,http://dns.yiandrive.com:15907/huya/21288462
1152.47ms,牛油果大虾沙拉(雀魂),http://dns.yiandrive.com:15907/bilibili/30877175
1152.57ms,TVBS,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv073
1152.67ms,辣辣,http://dns.yiandrive.com:15907/huya/30003715
1152.82ms,杰瑞,http://dns.yiandrive.com:15907/huya/23687280
1152.84ms,[BD]湖北卫视,https://stream1.freetv.fun/hu-bei-wei-shi-34.ctv
1152.84ms,小猪咪🐷,http://dns.yiandrive.com:15907/douyin/Emmaddpp
1152.85ms,埋堆搞搞震,http://dns.yiandrive.com:15907/huya/23734169
1152.87ms,四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
1153.06ms,哆啦A梦「动漫」,http://dns.yiandrive.com:15907/huya/11601963
1153.06ms,斗鱼频道,http://zzy789.xyz/douyu1.php?id=1274132
1153.13ms,祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8?zqinghd
1153.20ms,与辉同行,http://dns.yiandrive.com:15907/douyin/56697889278
1153.34ms,鉴证实录,http://dns.yiandrive.com:15907/huya/23903183
1153.38ms,蜡笔小新大象舞,http://dns.yiandrive.com:15907/huya/29798259
1153.44ms,「虎牙」王者荣耀 𝟚,http://dns.yiandrive.com:15907/huya/660164
1153.45ms,猪猪小悠,http://dns.yiandrive.com:15907/huya/651353
1153.49ms,力量哥Lciop,http://dns.yiandrive.com:15907/huya/950827
1153.58ms,宝莲灯,http://dns.yiandrive.com:15907/huya/21059563
1153.60ms,福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
1153.67ms,小九,http://dns.yiandrive.com:15907/huya/30114997
1153.74ms,天津卫视,http://xxx.504900.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
1153.81ms,大碗娱乐小品轮播,http://dns.yiandrive.com:15907/yy/1454859415
1153.86ms,电影_海盗,http://dns.yiandrive.com:15907/huya/21059595
1153.91ms,虎牙丶三伟子,http://dns.yiandrive.com:15907/huya/657314
1153.94ms,呆妹,http://dns.yiandrive.com:15907/huya/30255412
1153.94ms,斯祥,http://dns.yiandrive.com:15907/douyu/2311698
1153.95ms,🍑安安🍑,http://dns.yiandrive.com:15907/douyin/1693076055
1153.99ms,国际空间站,http://dns.yiandrive.com:15907/bilibili/9196015
1154.02ms,胡八一,http://dns.yiandrive.com:15907/huya/29852720
1154.03ms,法证先锋,http://dns.yiandrive.com:15907/yy/1354930939
1154.04ms,海绵宝宝|一只狐小啾,http://dns.yiandrive.com:15907/bilibili/26863308
1154.04ms,侨乡,http://stream.jinjiang.tv/1/sd/live.m3u8
1154.06ms,校长,http://dns.yiandrive.com:15907/huya/77357
1154.06ms,赛事播34,http://xxx.504900.xyz:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
1154.06ms,CCTV7,http://psp94525.iask.in:6688/udp/239.93.1.67:5140
1154.20ms,甄嬛传,http://dns.yiandrive.com:15907/bilibili/1788391626
1154.26ms,喵系女友-神探狄仁杰2,http://dns.yiandrive.com:15907/yy/1382851146
